"","T_CNR4_Avg","SW_in_HQ_temp_Avg","Tair_15m_Avg"
"5779",27.92731,28.0174,28.67634
"5780",27.12979,27.26015,28.04163
"5781",25.95388,26.21041,27.19604
"5782",25.06372,25.37594,26.44937
"5783",24.70513,24.77027,25.71322
"5784",24.53385,24.62564,25.58578
"5785",24.14839,24.24043,25.0786
"5786",23.3409,23.48352,24.36672
"5787",22.66305,22.75722,23.60819
"5788",22.30678,22.38568,23.19479
"5789",21.62274,21.70831,22.55408
"5790",20.96885,21.11501,22.11063
"5791",20.34074,20.54455,21.70015
"5792",19.54167,19.79622,21.13059
"5793",18.97818,19.17802,20.48295
"5794",18.21769,18.37229,19.44079
"5795",17.50581,17.60412,18.58937
"5796",17.28639,17.38659,18.36744
"5797",17.00391,17.19657,18.32325
"5798",16.86609,17.06638,18.2096
"5799",16.80155,17.04381,18.11185
"5800",16.52507,16.68407,17.68516
"5801",16.88836,17.08137,18.20684
"5802",18.40506,18.50583,19.80422
"5803",19.93943,19.78565,20.91549
"5804",21.89949,21.54416,22.60289
"5805",23.62038,23.05002,23.91679
"5806",24.70476,23.91115,24.65579
"5807",25.74613,24.67285,25.30451
"5808",26.5207,25.32085,25.67529
"5809",27.92094,26.56614,26.66919
"5810",29.04623,27.53206,27.36434
"5811",30.37992,28.56283,28.24163
"5812",31.42752,29.45653,29.03898
"5813",33.47231,31.17091,30.55595
"5814",34.33546,31.8053,31.31186
"5815",35.55006,33.06245,32.20996
"5816",35.17173,32.70821,32.38413
"5817",35.78064,33.46895,33.12421
"5818",35.11014,33.00985,32.82321
"5819",35.01078,33.09306,33.01702
"5820",34.61495,32.92007,33.07436
"5821",35.07679,33.33167,33.51649
"5822",35.26356,33.6183,33.73825
"5823",34.585,33.23892,33.43518
"5824",34.12336,33.11702,33.27722
"5825",33.17696,32.5232,32.76149
"5826",32.46979,32.18597,32.64454
"5827",31.81555,31.87134,32.52728
"5828",30.65916,31.03548,31.81486
"5829",28.9764,29.4371,30.35058
"5830",27.74995,28.24633,29.2191
"5831",26.80522,27.41341,28.39609
"5832",25.80247,26.37703,27.38158
"5833",25.55499,26.17628,27.27798
"5834",24.53222,24.94198,25.81318
"5835",23.83539,24.06686,24.9346
"5836",24.14432,24.30694,25.0933
"5837",24.42196,24.52684,25.28131
"5838",24.14326,24.28262,25.07254
"5839",23.79086,23.90434,24.68462
"5840",23.06711,23.15674,23.91811
"5841",22.47135,22.56549,23.34879
"5842",21.92671,22.03432,22.83957
"5843",21.52877,21.59561,22.30876
"5844",21.27283,21.33441,22.06603
"5845",20.60311,20.62442,21.32962
"5846",20.03886,20.06961,20.78166
"5847",19.42516,19.45936,20.20629
"5848",18.8549,18.90819,19.68579
"5849",18.71686,18.85306,19.87105
"5850",19.36426,19.45142,20.58322
"5851",20.44302,20.37223,21.66214
"5852",21.90387,21.54819,22.82858
"5853",23.23949,22.54361,23.75928
"5854",25.11623,24.10399,25.36037
"5855",27.44493,26.11797,27.35322
"5856",28.53235,27.04553,27.88579
"5857",30.26413,28.55377,29.08472
"5858",30.62051,29.13822,29.23976
"5859",31.023,29.59268,29.44736
"5860",31.45176,29.82206,29.68637
"5861",31.53724,30.01974,29.74903
"5862",32.01179,30.30778,30.11784
"5863",32.32545,30.6748,30.47833
"5864",32.935,31.32335,31.24478
"5865",33.14421,31.64278,31.60405
"5866",33.46059,32.03444,32.04159
"5867",33.28215,31.95755,32.14619
"5868",33.18736,31.94784,32.03504
"5869",33.36478,32.11427,32.2626
"5870",33.16187,32.19491,32.33689
"5871",32.93419,32.14819,32.40911
"5872",32.43128,31.84053,32.05772
"5873",31.72328,31.35492,31.66943
"5874",30.955,30.79519,31.22221
"5875",29.92275,29.94003,30.46084
"5876",28.47143,28.60537,29.2457
"5877",27.0024,27.13837,27.84597
"5878",25.9104,26.08105,26.77262
"5879",25.07031,25.26597,25.96861
"5880",24.35984,24.60003,25.31619
"5881",23.98369,24.22692,24.94912
"5882",23.89944,24.13678,24.78615
"5883",23.33679,23.58421,24.30846
"5884",22.48484,22.7335,23.5602
"5885",21.70463,22.00945,22.98458
"5886",20.52722,20.9867,22.20755
"5887",20.16597,20.59784,21.7903
"5888",19.37537,19.78038,20.92936
"5889",17.00854,17.2693,18.13715
"5890",15.11605,15.3232,16.2962
"5891",15.37296,15.66679,16.75891
"5892",15.04543,15.45655,16.84835
"5893",14.95653,15.4359,16.75369
"5894",14.36117,14.64923,15.64384
"5895",13.72946,13.98887,15.24173
"5896",13.46483,13.76365,15.01507
"5897",13.35268,13.71082,15.63501
"5898",14.93539,15.20437,18.00059
"5899",17.45702,17.37815,21.12298
"5900",19.98859,19.35807,21.52988
"5901",21.66293,20.69172,22.0202
"5902",22.65347,21.5585,22.51762
"5903",24.14602,22.86414,23.64315
"5904",25.72275,24.1164,24.63175
"5905",27.15837,25.34871,25.55943
"5906",28.61397,26.62445,26.50984
"5907",29.87593,27.73886,27.34222
"5908",31.86121,29.49341,28.97681
"5909",32.53465,30.10095,29.43879
"5910",32.91968,30.50998,29.79084
"5911",33.99145,31.49619,30.78715
"5912",34.56142,32.04941,31.27817
"5913",34.98082,32.62363,31.73613
"5914",35.03465,32.8874,32.1988
"5915",35.37634,33.30329,32.86833
"5916",35.80002,33.60386,33.13078
"5917",35.79757,33.84891,33.48716
"5918",35.57621,33.79983,33.39671
"5919",35.56359,33.94936,33.94572
"5920",34.91271,33.87093,33.45852
"5921",34.04519,33.49347,33.23116
"5922",32.89438,32.59778,33.01288
"5923",31.61296,31.76856,32.58349
"5924",30.00762,30.52972,31.45873
"5925",28.22919,28.86444,29.94928
"5926",26.69511,27.26224,28.32462
"5927",24.74437,25.19112,26.1636
"5928",23.42564,23.91159,25.19653
"5929",22.7305,23.29494,24.69027
"5930",22.15808,22.63394,23.81735
"5931",21.40874,21.85789,23.04005
"5932",20.42029,20.7962,21.77063
"5933",20.82183,21.33834,22.6208
"5934",20.34761,20.75446,22.00276
"5935",18.74506,19.03318,20.05738
"5936",18.56552,18.95133,20.13534
"5937",17.87591,18.1994,19.19915
"5938",17.32342,17.56354,18.43854
"5939",16.77274,16.98343,17.95996
"5940",17.08969,17.33446,18.32584
"5941",17.48035,17.72708,18.68738
"5942",17.93733,18.19016,19.13095
"5943",18.40496,18.64216,19.52563
"5944",18.1723,18.28142,19.01768
"5945",18.14982,18.30414,19.20671
"5946",19.09832,19.20115,20.20576
"5947",20.90896,20.86455,21.98488
"5948",22.66759,22.32646,23.36518
"5949",24.08438,23.46173,24.41553
"5950",25.79596,24.88135,25.82523
"5951",27.58278,26.46429,27.2394
"5952",29.05779,27.93236,28.42333
"5953",29.95656,28.82091,28.98222
"5954",30.56367,29.37306,29.29074
"5955",31.66593,30.28821,30.07985
"5956",32.51145,31.1247,30.82108
"5957",33.83138,32.19928,31.79118
"5958",35.43661,33.66633,33.24076
"5959",36.51154,34.54305,33.99221
"5960",38.19025,35.91061,35.2271
"5961",38.32843,36.13271,35.63876
"5962",38.12724,36.19014,35.73197
"5963",38.19231,36.34412,36.18402
"5964",38.615,36.84414,36.52845
"5965",38.46122,36.8323,36.49099
"5966",37.60852,36.33175,36.36496
"5967",36.98888,36.03877,36.20707
"5968",36.59989,35.92933,36.17736
"5969",35.3561,35.08644,35.83554
"5970",34.23704,34.29661,35.12181
"5971",33.10716,33.30602,34.30182
"5972",31.70868,32.03038,33.00896
"5973",30.28982,30.75548,31.77588
"5974",28.60889,29.33161,30.68364
"5975",27.43174,28.30272,29.89532
"5976",27.45458,28.05535,29.2331
"5977",26.66567,26.9776,27.89078
"5978",25.78548,25.94785,26.8103
"5979",25.24589,25.44239,26.33283
"5980",24.92023,25.10698,26.0491
"5981",24.49883,24.68535,25.6133
"5982",24.52163,24.75965,25.72081
"5983",23.98562,24.28714,25.31617
"5984",23.28212,23.53059,24.49698
"5985",21.18883,21.34999,22.18537
"5986",19.82172,20.07293,21.0773
"5987",20.29945,20.80548,22.22182
"5988",20.99014,21.529,22.77269
"5989",19.23052,19.45252,20.2513
"5990",18.38212,18.5632,19.51935
"5991",18.11485,18.27457,19.24525
"5992",18.05939,18.22889,19.42878
"5993",17.81231,17.94623,19.37304
"5994",18.95169,18.98963,21.43423
"5995",21.5674,21.37552,24.18661
"5996",24.80331,24.27143,26.32439
"5997",26.90409,25.98021,27.37627
"5998",27.92811,26.85621,27.79961
"5999",29.20728,27.88202,28.6972
"6000",30.65454,29.08133,29.62709
"6001",32.2038,30.31091,30.53501
"6002",33.8761,31.72992,31.58138
"6003",35.49877,33.21587,32.96476
"6004",36.25246,33.86464,33.45611
"6005",36.87901,34.42105,34.23907
"6006",36.67589,34.53244,33.94232
"6007",37.4831,35.33608,34.82259
"6008",37.14864,35.06707,34.78099
"6009",38.25121,36.10645,35.8266
"6010",37.91304,36.07066,35.70044
"6011",38.59101,36.72289,36.76939
"6012",37.91272,36.2877,36.18757
"6013",37.37152,35.93867,36.0177
"6014",36.78057,35.602,35.83834
"6015",36.48788,35.52616,35.7963
"6016",36.03301,35.30873,35.64034
"6017",35.4745,35.04689,35.41787
"6018",34.93434,34.80671,35.34731
"6019",34.15345,34.29995,35.03907
"6020",32.63009,32.96969,33.78098
"6021",30.53427,31.08974,32.00339
"6022",29.01125,29.75968,30.77899
"6023",27.75215,28.27313,29.11063
"6024",26.94086,27.43289,28.29573
"6025",26.39663,26.76149,27.59674
"6026",26.32132,26.53071,27.32666
"6027",26.11546,26.26278,27.02159
"6028",25.55647,25.68671,26.41303
"6029",25.31181,25.47239,26.25881
"6030",24.95295,25.12398,25.96153
"6031",24.41239,24.59057,25.42245
"6032",23.80081,23.98016,24.80952
"6033",22.98123,23.14865,24.00138
"6034",21.97946,22.19462,23.23356
"6035",20.44671,20.84241,22.28573
"6036",20.04634,20.45819,21.82123
"6037",19.87466,20.18038,21.16234
"6038",19.01742,19.36755,20.39815
"6039",18.63376,19.01388,19.9507
"6040",18.48073,18.81157,19.80606
"6041",18.37261,18.64922,19.78147
"6042",18.78305,18.92135,20.85759
"6043",20.10032,19.90739,22.3175
"6044",22.03913,21.44828,23.93968
"6045",24.26751,23.31028,25.39593
"6046",26.19908,24.7789,26.86658
"6047",27.92128,26.30126,27.85388
"6048",30.16575,28.10365,29.78035
"6049",32.10511,29.87774,30.67076
"6050",33.54881,31.28437,31.38421
"6051",34.86759,32.46098,32.41891
"6052",36.00721,33.45079,33.44025
"6053",37.03989,34.57487,34.35828
"6054",38.51391,36.0675,35.52666
"6055",39.04005,36.55685,35.80022
"6056",38.46171,36.09122,35.68164
"6057",39.47877,37.19492,36.65657
"6058",39.54485,37.41552,37.06956
"6059",39.22837,37.20736,37.29024
"6060",39.07546,37.34713,37.26768
"6061",39.21801,37.5904,37.73163
"6062",39.45036,37.98236,37.98775
"6063",38.7015,37.43534,37.67821
"6064",38.0402,37.18368,37.31151
"6065",37.37568,36.89326,36.98111
"6066",36.52634,36.45883,36.83628
"6067",35.48111,35.77692,36.34009
"6068",33.7678,34.24419,34.97791
"6069",31.41894,32.02079,32.87343
"6070",29.72992,30.49215,31.37172
"6071",28.51904,29.19233,30.04679
"6072",27.13031,27.81035,28.72601
"6073",26.14793,26.85163,27.91474
"6074",25.70192,26.24759,27.31118
"6075",24.68876,25.21281,26.3047
"6076",23.54978,23.94219,24.85555
"6077",22.62066,22.88731,23.7262
"6078",21.90613,22.18251,23.16605
"6079",20.94063,21.34314,22.68325
"6080",20.39057,21.04206,22.69347
"6081",19.52821,19.95596,21.17031
"6082",19.36279,19.87881,21.24558
"6083",19.38616,19.86494,21.03082
"6084",19.2503,19.87472,20.98499
"6085",21.42263,22.10728,23.1782
"6086",19.70725,19.97964,20.55857
"6087",17.54075,17.8278,18.89167
"6088",17.15279,17.49437,18.76019
"6089",17.2024,17.52664,18.86925
"6090",17.97047,18.16956,19.90338
"6091",19.71294,19.57126,21.04917
"6092",21.45532,20.967,22.29965
"6093",24.29374,23.30837,24.97838
"6094",27.23863,25.79326,27.60389
"6095",29.52686,27.72647,29.30194
"6096",32.06918,29.97435,31.3934
"6097",33.89809,31.70626,32.10595
"6098",35.19688,32.8622,32.70039
"6099",36.69643,34.40294,34.07561
"6100",37.56968,35.08519,34.95738
"6101",37.78374,35.42841,35.1948
"6102",37.67409,35.44752,35.07708
"6103",38.26352,36.0018,35.71473
"6104",38.78023,36.61024,36.38647
"6105",39.13678,37.10683,36.59276
"6106",38.9908,37.1619,37.11155
"6107",38.94458,37.19602,37.34597
"6108",38.72103,37.16973,37.24109
"6109",38.55813,37.1468,37.34565
"6110",38.6049,37.41453,37.54786
"6111",38.25731,37.2035,37.39473
"6112",37.88414,37.06028,37.20106
"6113",37.17393,36.69493,36.92712
"6114",36.37637,36.31278,36.63998
"6115",35.34962,35.60332,36.23268
"6116",33.6609,34.12941,34.9506
"6117",31.80859,32.38543,33.35018
"6118",30.22074,30.96825,32.11996
"6119",29.6042,30.45778,31.48178
"6120",28.92716,29.80196,30.91753
"6121",27.28333,28.14026,29.21574
"6122",25.80905,26.71617,27.96198
"6123",24.85604,25.38319,26.32353
"6124",23.5991,23.98854,25.02722
"6125",22.44342,22.95107,24.2658
"6126",21.67863,22.17776,23.41872
"6127",21.49448,22.04159,23.52594
"6128",21.99877,22.42125,23.84189
"6129",21.81986,22.19126,23.35698
"6130",20.5562,20.95253,22.2073
"6131",19.44906,19.64644,20.58708
"6132",19.17404,19.49793,20.64608
"6133",19.89473,20.26123,21.4305
"6134",18.85541,19.04154,19.92792
"6135",17.97385,18.1192,19.12796
"6136",17.75385,17.96634,19.09174
"6137",17.55034,17.7035,19.01577
"6138",18.685,18.80116,20.98663
"6139",21.57657,21.49522,24.34233
"6140",24.08819,23.53196,25.99837
"6141",25.97722,25.10167,26.88591
"6142",27.45178,26.30547,27.69146
"6143",29.20733,27.61172,29.12209
"6144",30.92433,28.95984,30.35581
"6145",32.07358,30.11293,30.79234
"6146",32.8241,30.92223,31.05534
"6147",34.46389,32.402,32.34604
"6148",35.83124,33.65568,33.45546
"6149",36.26069,33.99707,33.86994
"6150",37.29313,35.35009,34.75666
"6151",38.4837,36.31169,35.65519
"6152",38.60995,36.49709,36.13437
"6153",38.72315,36.62511,36.49749
"6154",38.88911,36.93404,36.98995
"6155",39.09503,37.31672,37.21037
"6156",38.79874,37.1273,37.1921
"6157",38.76962,37.28053,37.29332
"6158",38.3892,37.07232,37.16769
"6159",38.52602,37.40964,37.48173
"6160",37.6895,36.97741,36.98992
"6161",36.80497,36.30555,36.65991
"6162",35.9777,35.79147,36.26862
"6163",35.02028,35.11068,35.76558
"6164",33.45313,33.67656,34.41939
"6165",31.4597,31.82808,32.70673
"6166",29.82285,30.24355,31.13502
"6167",29.43516,29.76924,30.63411
"6168",28.55832,28.86731,29.68105
"6169",28.08624,28.33787,29.06253
"6170",27.81988,28.01982,28.71233
"6171",26.82888,26.95169,27.66066
"6172",26.11966,26.19623,26.88708
"6173",25.474,25.55759,26.26641
"6174",24.55472,24.63497,25.3784
"6175",23.72677,23.82061,24.55995
"6176",23.38015,23.46021,24.24734
"6177",22.61921,22.71443,23.58233
"6178",21.74261,21.95483,23.00265
"6179",20.96336,21.24207,22.3024
"6180",19.77868,20.08359,21.12896
"6181",18.76083,19.08543,20.22783
"6182",18.82781,19.04551,20.03375
"6183",18.51619,18.69836,19.79955
"6184",17.82055,18.05983,19.15288
"6185",17.17731,17.46898,18.93001
"6186",18.06221,18.25197,20.46828
"6187",20.08857,19.99957,22.20784
"6188",22.40643,21.97273,23.81012
"6189",24.19837,23.38483,25.01717
"6190",26.01037,24.79152,26.56114
"6191",27.44197,25.99733,27.44688
"6192",28.97095,27.27765,28.22981
"6193",30.32151,28.36327,29.04905
"6194",31.90307,29.89752,30.2268
"6195",33.92601,31.77659,31.96188
"6196",35.59637,33.34506,33.13845
"6197",36.76561,34.38334,34.22548
"6198",37.46071,35.05232,34.905
"6199",38.00798,35.75666,35.48325
"6200",38.37048,36.26867,35.97485
"6201",38.52056,36.61599,36.33417
"6202",38.51833,36.67074,36.52111
"6203",38.35237,36.72033,36.78529
"6204",38.80647,37.1579,37.24863
"6205",38.24874,36.80523,36.93553
"6206",38.13977,36.96852,37.12436
"6207",37.71974,36.75233,36.8867
"6208",37.4575,36.7588,36.89065
"6209",36.94457,36.52174,36.70489
"6210",36.12237,36.07819,36.45789
"6211",34.95581,35.21568,35.8235
"6212",33.08963,33.62144,34.46653
"6213",31.21806,32.05652,33.0132
"6214",29.60512,30.43685,31.34016
"6215",27.72217,28.43138,29.25787
"6216",26.12796,26.87488,27.93855
"6217",25.63568,26.34367,27.77082
"6218",24.90418,25.18592,25.9481
"6219",24.64769,24.9377,25.86292
"6220",25.48056,25.70813,26.57476
"6221",25.2147,25.40283,26.20684
"6222",25.00045,25.23129,26.11395
"6223",24.70647,24.89742,25.72862
"6224",24.07746,24.3089,25.31029
"6225",22.17949,22.42498,23.45123
"6226",20.25755,20.43298,21.38593
"6227",19.19591,19.39182,20.48219
"6228",18.86066,19.17494,20.32107
"6229",20.505,21.14187,22.32823
"6230",20.60136,20.93734,21.73333
"6231",20.16687,20.36534,21.18106
"6232",20.63523,20.75286,21.66372
"6233",20.18447,20.37477,21.61552
"6234",20.57299,20.80639,23.61868
"6235",21.61335,21.40291,23.4151
"6236",23.76244,23.21384,25.76286
"6237",25.03659,24.54158,26.64422
"6238",23.97699,24.70149,27.89515
"6239",26.61681,26.84005,29.41723
"6240",29.16363,28.74343,30.38884
"6241",30.99878,29.81006,30.78305
"6242",32.17244,30.7485,31.23055
"6243",33.04482,31.44444,31.85025
"6244",35.0006,33.02164,33.10805
"6245",35.92563,33.94572,33.75237
"6246",37.12044,35.03675,34.7663
"6247",37.35513,35.33894,35.00408
"6248",37.98853,36.04383,35.65919
"6249",38.13839,36.34599,35.91084
"6250",38.3682,36.65303,36.34762
"6251",37.66674,36.11147,36.30011
"6252",36.89184,35.70311,36.01435
"6253",36.85302,35.88486,36.19063
"6254",36.74923,35.75175,36.04012
"6255",35.88769,35.26784,35.71922
"6256",35.83395,35.28074,35.72797
"6257",34.75868,34.48377,35.11693
"6258",34.50139,34.33058,34.96925
"6259",33.42477,33.33657,34.18817
"6260",31.88638,31.99968,32.88806
"6261",31.05279,31.14988,31.90914
"6262",30.29683,30.39887,31.15121
"6263",29.62816,29.71969,30.52635
"6264",28.75202,28.88098,29.73516
"6265",28.44115,28.5026,29.25666
"6266",27.8775,27.85945,28.58985
"6267",27.21954,27.19924,27.91029
"6268",26.60372,26.57721,27.30772
"6269",25.97889,25.98137,26.74006
"6270",25.51323,25.46502,26.21719
"6271",24.96305,24.91421,25.70131
"6272",24.59016,24.50574,25.29605
"6273",24.24448,24.16135,24.93194
"6274",23.94035,23.88065,24.62219
"6275",23.67877,23.58493,24.31865
"6276",23.43328,23.30758,24.05838
"6277",23.15201,23.01217,23.72323
"6278",22.94126,22.78637,23.56003
"6279",22.75888,22.60244,23.33988
"6280",22.47211,22.29884,22.99058
"6281",22.21965,22.06137,22.78011
"6282",22.25248,22.07921,22.83781
"6283",22.46597,22.24715,23.00139
"6284",22.76508,22.49472,23.23128
"6285",23.30159,22.9349,23.56177
"6286",23.58209,23.18532,23.81477
"6287",24.0585,23.57805,24.12675
"6288",23.69676,23.3493,23.97761
"6289",23.62461,23.29607,23.91978
"6290",23.43258,23.28381,24.04121
"6291",22.13346,22.34052,23.2838
"6292",21.08319,21.45553,22.34396
"6293",21.20958,21.62244,22.54417
"6294",22.481,22.43104,23.36725
"6295",23.91814,23.49785,24.28309
"6296",26.08856,25.16311,25.65824
"6297",28.10434,26.75572,27.52084
"6298",28.42311,27.15632,27.7463
"6299",27.77793,26.82715,27.34344
"6300",28.20339,27.23413,27.74491
"6301",28.5019,27.42611,28.17031
"6302",27.02468,26.60747,27.61293
"6303",26.20743,26.07476,27.17455
"6304",27.01174,26.43997,27.3181
"6305",26.67537,26.2011,27.0138
"6306",27.32175,26.97132,27.66048
"6307",26.59644,26.4617,27.26876
"6308",25.51622,25.59909,26.60656
"6309",24.50488,24.6868,25.93834
"6310",23.72586,24.00858,25.60541
"6311",23.12624,23.47059,25.19674
"6312",23.00202,23.42116,25.09122
"6313",23.00673,23.49879,24.73711
"6314",22.55135,22.84215,23.88893
"6315",21.41914,21.52725,22.46716
"6316",20.92415,21.02245,22.17887
"6317",20.47672,20.646,22.14314
"6318",20.21905,20.45036,22.06397
"6319",19.98358,20.1898,21.66729
"6320",19.49349,19.66433,21.07731
"6321",19.42244,19.49962,21.04608
"6322",19.53739,19.51821,20.67446
"6323",19.43589,19.47096,20.585
"6324",19.50752,19.25435,20.47409
"6325",19.34276,19.03398,20.5932
"6326",18.7548,18.70371,20.20399
"6327",18.25406,18.29328,20.02523
"6328",18.56517,18.66329,20.14643
"6329",18.41845,18.53141,20.11331
"6330",19.59231,19.71334,22.01099
"6331",21.84947,21.6055,23.84192
"6332",24.22861,23.55805,25.77522
"6333",26.57726,25.55289,28.41278
"6334",28.59755,27.12413,29.73458
"6335",30.13339,28.38812,29.92433
"6336",31.06077,29.14778,30.221
"6337",32.10551,30.11254,30.50453
"6338",33.51108,31.27168,31.4101
"6339",33.93512,31.71556,31.73473
"6340",34.46616,32.27277,31.99283
"6341",35.43705,33.13621,32.73534
"6342",36.35687,33.95963,33.68673
"6343",35.78314,34.04359,33.42667
"6344",35.81145,34.09061,33.66656
"6345",36.36899,34.66732,34.39661
"6346",36.41976,35.00624,34.65381
"6347",36.84044,35.47158,35.30943
"6348",36.38689,35.08142,34.98672
"6349",36.3913,35.19604,35.13993
"6350",35.83301,34.80154,34.87122
"6351",35.60357,34.75403,34.88017
"6352",35.05447,34.38678,34.53132
"6353",34.34095,33.90891,34.09627
"6354",33.34952,33.14612,33.57938
"6355",32.75969,32.74142,33.30178
"6356",32.05292,32.03808,32.67459
"6357",30.61058,30.68295,31.50625
"6358",29.38062,29.46543,30.33561
"6359",28.64287,28.72584,29.57481
"6360",27.90267,28.00361,28.84016
"6361",27.39923,27.49636,28.27166
"6362",26.855,26.91487,27.65231
"6363",26.27856,26.36706,27.1313
"6364",25.67851,25.76434,26.57276
"6365",25.12501,25.20356,26.03174
"6366",24.76068,24.81464,25.58118
"6367",24.32989,24.34584,25.12719
"6368",23.82735,23.80952,24.59103
"6369",23.33914,23.32007,24.11998
"6370",22.67288,22.65213,23.43852
"6371",22.13878,22.12581,22.94769
"6372",21.80331,21.78384,22.70285
"6373",21.78334,21.71006,22.57257
"6374",21.4752,21.43631,22.28903
"6375",21.45331,21.41962,22.30812
"6376",21.96816,21.70221,22.68028
"6377",22.01267,21.69557,22.81736
"6378",22.59428,22.16258,23.53
"6379",23.59734,23.07909,24.07661
"6380",23.84026,23.34514,24.06614
"6381",24.26395,23.71232,24.45606
"6382",24.3073,23.82833,24.5703
"6383",24.38401,23.94277,24.60102
"6384",24.71755,24.20307,24.77266
"6385",25.40391,24.73008,25.29809
"6386",27.11427,26.02842,26.44549
"6387",26.96448,26.04531,26.65337
"6388",27.62127,26.84512,27.41943
"6389",28.86009,27.90187,28.26893
"6390",28.32092,27.47278,28.00138
"6391",26.83684,26.27281,27.04411
"6392",27.5078,26.72723,27.31076
"6393",24.63159,24.28576,25.23545
"6394",21.9871,21.99234,22.97771
"6395",22.52225,22.41528,23.20862
"6396",22.818,22.58863,23.13366
"6397",23.17718,22.74903,23.30737
"6398",22.82463,22.17586,22.75004
"6399",22.23952,21.66311,22.19963
"6400",23.16707,22.53456,22.85677
"6401",23.52515,22.9988,23.23738
"6402",22.90096,22.56964,22.91543
"6403",22.08107,21.95816,22.42212
"6404",21.00312,20.98249,21.66488
"6405",19.97078,19.98659,20.77504
"6406",19.517,19.53309,20.33343
"6407",19.20451,19.19944,19.99278
"6408",18.88986,18.87846,19.62521
"6409",18.67987,18.68717,19.47225
"6410",18.40924,18.41906,19.21598
"6411",18.51911,18.51973,19.29801
"6412",18.42849,18.46985,19.49098
"6413",17.85566,17.91606,19.13678
"6414",18.07097,16.75337,18.07101
"6415",20.47968,16.21716,17.4766
"6416",20.18064,15.88068,17.02314
"6417",20.64948,15.54012,16.88224
"6418",20.54724,15.07843,16.37637
"6419",20.61678,14.48549,16.00806
"6420",20.83717,14.4524,16.03481
"6421",20.42228,14.59838,16.05927
"6422",20.71463,14.17421,15.61704
"6423",19.87037,13.70111,15.04978
"6424",18.35892,13.1999,14.34825
"6425",18.25593,13.10389,14.40214
"6426",19.37519,14.25358,15.96271
"6427",19.52111,16.56979,19.4312
"6428",19.70649,18.41547,21.39184
"6429",20.85866,19.81001,21.76667
"6430",22.25012,20.99568,22.95751
"6431",23.62799,22.05285,23.82725
"6432",25.4217,23.52147,24.55289
"6433",27.76522,25.59701,26.22236
"6434",27.32376,25.45687,26.02412
"6435",28.36519,26.39048,26.89015
"6436",28.16471,26.40182,26.73982
"6437",29.40426,27.48382,27.61674
"6438",30.10783,28.41742,28.55125
"6439",31.75366,29.90782,29.99256
"6440",33.24931,31.27436,30.8284
"6441",33.18462,31.26644,31.21134
"6442",32.46354,30.91384,31.13155
"6443",33.11326,31.70725,32.10189
"6444",32.6264,31.41166,31.79198
"6445",31.47441,30.66504,31.19556
"6446",30.88716,30.36852,31.04795
"6447",30.84388,30.31161,30.96679
"6448",30.10334,29.81163,30.54404
"6449",29.97073,29.65421,30.33172
"6450",29.21144,29.03439,29.76761
"6451",28.31177,28.33704,29.12817
"6452",27.29738,27.4599,28.39071
"6453",26.38586,26.58397,27.5216
"6454",25.80705,25.95978,26.86624
"6455",25.62639,25.63186,26.5445
"6456",25.45519,25.41748,26.31187
"6457",25.55252,25.56596,26.35578
"6458",25.92787,25.92025,26.62915
"6459",25.38866,25.3166,25.99363
"6460",25.08678,24.97233,25.60069
"6461",24.86588,24.73887,25.33608
"6462",24.45384,24.31355,24.88888
"6463",24.01124,23.8545,24.41044
"6464",23.56941,23.44451,24.03246
"6465",23.46886,23.35438,23.93636
"6466",23.07663,23.15118,23.87977
"6467",23.03481,23.05556,23.95361
"6468",21.60958,21.6978,22.54272
"6469",20.29056,20.47697,21.40194
"6470",20.31199,20.40468,21.11756
"6471",20.28494,20.32565,20.98196
"6472",19.64983,19.61089,20.19823
"6473",18.9397,18.92807,19.56362
"6474",18.96622,18.99515,19.80707
"6475",19.39228,19.30625,20.16039
"6476",20.12573,19.86774,20.75236
"6477",21.07892,20.6449,21.4767
"6478",22.21461,21.56205,22.32855
"6479",23.64883,22.76209,23.50292
"6480",24.74126,23.74151,24.31301
"6481",25.1291,24.32407,24.63755
"6482",26.08542,25.24047,25.4883
"6483",26.46601,25.5461,25.7131
"6484",27.82463,26.58048,26.74817
"6485",28.53046,27.13223,27.0971
"6486",28.95153,27.51245,27.57572
"6487",28.89841,27.63958,27.78601
"6488",29.42276,28.13574,28.22749
"6489",29.88477,28.51319,28.56191
"6490",29.62208,28.46284,28.49656
"6491",29.9816,28.84527,28.96899
"6492",29.48938,28.46351,28.57425
"6493",29.44763,28.54073,28.70136
"6494",29.36476,28.58443,28.82634
"6495",29.1656,28.54745,28.79192
"6496",28.97204,28.50323,28.82603
"6497",27.30445,27.15962,27.71857
"6498",27.30027,27.29243,27.73675
"6499",27.02637,27.04143,27.56434
"6500",25.58598,25.68519,26.33193
"6501",24.45251,24.58598,25.23696
"6502",23.74019,23.89234,24.54599
"6503",23.19444,23.35921,24.04475
"6504",22.59386,22.79629,23.54145
"6505",22.22111,22.4844,23.22627
"6506",21.60122,21.85354,22.63672
"6507",20.89689,21.23018,22.13537
"6508",20.16508,20.56886,21.59281
"6509",19.43222,19.87693,21.02406
"6510",18.84044,19.28873,20.42571
"6511",17.87232,18.20817,19.28115
"6512",17.42212,17.71664,18.78723
"6513",16.30393,16.59824,17.68975
